anzsco_code,occupation,state,share_pct
323314,Precision Instrument Makers and Repairers,NSW,33.7
323314,Precision Instrument Makers and Repairers,VIC,28.2
323314,Precision Instrument Makers and Repairers,QLD,18.6
323314,Precision Instrument Makers and Repairers,SA,5.9
323314,Precision Instrument Makers and Repairers,WA,10.6
323314,Precision Instrument Makers and Repairers,TAS,2.4
323314,Precision Instrument Makers and Repairers,NT,0.4
323314,Precision Instrument Makers and Repairers,ACT,0.6
323315,Saw Doctors,NSW,25.5
323315,Saw Doctors,VIC,25.5
323315,Saw Doctors,QLD,18.6
323315,Saw Doctors,SA,11.4
323315,Saw Doctors,WA,11
323315,Saw Doctors,TAS,8.3
323315,Saw Doctors,NT,0
323315,Saw Doctors,ACT,0
323316,Watch and Clock Makers and Repairers,NSW,33.4
323316,Watch and Clock Makers and Repairers,VIC,29
323316,Watch and Clock Makers and Repairers,QLD,18.4
323316,Watch and Clock Makers and Repairers,SA,6.5
323316,Watch and Clock Makers and Repairers,WA,10.7
323316,Watch and Clock Makers and Repairers,TAS,1.5
323316,Watch and Clock Makers and Repairers,NT,0
323316,Watch and Clock Makers and Repairers,ACT,1.9
323411,Engineering Patternmakers,NSW,27.6
323411,Engineering Patternmakers,VIC,33.3
323411,Engineering Patternmakers,QLD,20.7
323411,Engineering Patternmakers,SA,9.8
323411,Engineering Patternmakers,WA,9.2
323411,Engineering Patternmakers,TAS,4.6
323411,Engineering Patternmakers,NT,0
323411,Engineering Patternmakers,ACT,0
323412,Toolmakers,NSW,27.6
323412,Toolmakers,VIC,38.4
323412,Toolmakers,QLD,14.2
323412,Toolmakers,SA,12.4
323412,Toolmakers,WA,6.3
323412,Toolmakers,TAS,0.7
323412,Toolmakers,NT,0
323412,Toolmakers,ACT,0.1
324211,Vehicle Body Builders,NSW,22.3
324211,Vehicle Body Builders,VIC,33.8
324211,Vehicle Body Builders,QLD,26.2
324211,Vehicle Body Builders,SA,4.4
324211,Vehicle Body Builders,WA,12.2
324211,Vehicle Body Builders,TAS,0.9
324211,Vehicle Body Builders,NT,0.1
324211,Vehicle Body Builders,ACT,0.2
324212,Vehicle Trimmers,NSW,25.8
324212,Vehicle Trimmers,VIC,23.4
324212,Vehicle Trimmers,QLD,27.4
324212,Vehicle Trimmers,SA,6.9
324212,Vehicle Trimmers,WA,14.3
324212,Vehicle Trimmers,TAS,0.7
324212,Vehicle Trimmers,NT,1.3
324212,Vehicle Trimmers,ACT,0.2
331111,Bricklayers,NSW,26.4
331111,Bricklayers,VIC,30.4
331111,Bricklayers,QLD,13.2
331111,Bricklayers,SA,6.7
331111,Bricklayers,WA,19.3
331111,Bricklayers,TAS,2.2
331111,Bricklayers,NT,0.5
331111,Bricklayers,ACT,1.4
331112,Stonemasons,NSW,30.1
331112,Stonemasons,VIC,28.4
331112,Stonemasons,QLD,17.3
331112,Stonemasons,SA,6.9
331112,Stonemasons,WA,12.8
331112,Stonemasons,TAS,1.7
331112,Stonemasons,NT,0.4
331112,Stonemasons,ACT,2.3
331212,Carpenters,NSW,30.8
331212,Carpenters,VIC,30.9
331212,Carpenters,QLD,20.6
331212,Carpenters,SA,5.4
331212,Carpenters,WA,7.6
331212,Carpenters,TAS,2.3
331212,Carpenters,NT,0.7
331212,Carpenters,ACT,1.7
331213,Joiners,NSW,45
331213,Joiners,VIC,27.6
331213,Joiners,QLD,10.8
331213,Joiners,SA,3.9
331213,Joiners,WA,1.8
331213,Joiners,TAS,7.8
331213,Joiners,NT,0.2
331213,Joiners,ACT,2.6
333211,Fibrous Plasterers,NSW,22.4
333211,Fibrous Plasterers,VIC,28.3
333211,Fibrous Plasterers,QLD,23.1
333211,Fibrous Plasterers,SA,8.3
333211,Fibrous Plasterers,WA,12.7
333211,Fibrous Plasterers,TAS,3.2
333211,Fibrous Plasterers,NT,0.5
333211,Fibrous Plasterers,ACT,1.4
333212,Solid Plasterers,NSW,21.7
333212,Solid Plasterers,VIC,38.3
333212,Solid Plasterers,QLD,20.8
333212,Solid Plasterers,SA,8.3
333212,Solid Plasterers,WA,7.9
333212,Solid Plasterers,TAS,1.1
333212,Solid Plasterers,NT,0.5
333212,Solid Plasterers,ACT,1.4
334111,Plumbers (General),NSW,31.6
334111,Plumbers (General),VIC,32
334111,Plumbers (General),QLD,17.6
334111,Plumbers (General),SA,6.3
334111,Plumbers (General),WA,8.2
334111,Plumbers (General),TAS,1.9
334111,Plumbers (General),NT,0.9
334111,Plumbers (General),ACT,1.6
334112,Airconditioning and Mechanical Services Plumbers,NSW,10.1
334112,Airconditioning and Mechanical Services Plumbers,VIC,77.5
334112,Airconditioning and Mechanical Services Plumbers,QLD,5.8
334112,Airconditioning and Mechanical Services Plumbers,SA,1.9
334112,Airconditioning and Mechanical Services Plumbers,WA,1.8
334112,Airconditioning and Mechanical Services Plumbers,TAS,1.4
334112,Airconditioning and Mechanical Services Plumbers,NT,0.1
334112,Airconditioning and Mechanical Services Plumbers,ACT,1.2
334113,Drainers,NSW,24.5
334113,Drainers,VIC,33.7
334113,Drainers,QLD,24.7
334113,Drainers,SA,3.6
334113,Drainers,WA,10.1
334113,Drainers,TAS,0.9
334113,Drainers,NT,0.7
334113,Drainers,ACT,1.9
334114,Gasfitters,NSW,18.7
334114,Gasfitters,VIC,31.4
334114,Gasfitters,QLD,17.2
334114,Gasfitters,SA,10.4
334114,Gasfitters,WA,18.1
334114,Gasfitters,TAS,1.6
334114,Gasfitters,NT,0.8
334114,Gasfitters,ACT,1.5
334115,Roof Plumbers,NSW,26.7
334115,Roof Plumbers,VIC,33
334115,Roof Plumbers,QLD,16.7
334115,Roof Plumbers,SA,8.3
334115,Roof Plumbers,WA,11.1
334115,Roof Plumbers,TAS,2.4
334115,Roof Plumbers,NT,0.3
334115,Roof Plumbers,ACT,1.3
341111,Electricians (General),NSW,28.7
341111,Electricians (General),VIC,23.6
341111,Electricians (General),QLD,22.9
341111,Electricians (General),SA,6.8
341111,Electricians (General),WA,13.4
341111,Electricians (General),TAS,2.1
341111,Electricians (General),NT,1.1
341111,Electricians (General),ACT,1.5
341112,Electricians (Special Class),NSW,14
341112,Electricians (Special Class),VIC,43.9
341112,Electricians (Special Class),QLD,33.3
341112,Electricians (Special Class),SA,14
341112,Electricians (Special Class),WA,5.3
341112,Electricians (Special Class),TAS,0
341112,Electricians (Special Class),NT,7
341112,Electricians (Special Class),ACT,0
341113,Lift Mechanics,NSW,41.3
341113,Lift Mechanics,VIC,26.4
341113,Lift Mechanics,QLD,17.7
341113,Lift Mechanics,SA,3.7
341113,Lift Mechanics,WA,7.8
341113,Lift Mechanics,TAS,1
341113,Lift Mechanics,NT,0.3
341113,Lift Mechanics,ACT,1.5
342211,Electrical Linesworkers,NSW,25.4
342211,Electrical Linesworkers,VIC,24.5
342211,Electrical Linesworkers,QLD,24
342211,Electrical Linesworkers,SA,9.4
342211,Electrical Linesworkers,WA,11.8
342211,Electrical Linesworkers,TAS,2.9
342211,Electrical Linesworkers,NT,0.8
342211,Electrical Linesworkers,ACT,0.8
342212,Technical Cable Jointers,NSW,32.2
342212,Technical Cable Jointers,VIC,31.3
342212,Technical Cable Jointers,QLD,18.5
342212,Technical Cable Jointers,SA,1.4
342212,Technical Cable Jointers,WA,14.4
342212,Technical Cable Jointers,TAS,0.9
342212,Technical Cable Jointers,NT,0.7
342212,Technical Cable Jointers,ACT,0.7
342311,Business Machine Mechanics,NSW,34
342311,Business Machine Mechanics,VIC,25.2
342311,Business Machine Mechanics,QLD,20.9
342311,Business Machine Mechanics,SA,6.3
342311,Business Machine Mechanics,WA,9
342311,Business Machine Mechanics,TAS,2.2
342311,Business Machine Mechanics,NT,1
342311,Business Machine Mechanics,ACT,1.4
342312,Communications Operators,NSW,26.4
342312,Communications Operators,VIC,14.9
342312,Communications Operators,QLD,25.3
342312,Communications Operators,SA,2.4
342312,Communications Operators,WA,15.1
342312,Communications Operators,TAS,0.9
342312,Communications Operators,NT,6.9
342312,Communications Operators,ACT,7.4
342313,Electronic Equipment Trades Workers,NSW,31.3
342313,Electronic Equipment Trades Workers,VIC,25.6
342313,Electronic Equipment Trades Workers,QLD,22.2
342313,Electronic Equipment Trades Workers,SA,6.2
342313,Electronic Equipment Trades Workers,WA,10.1
342313,Electronic Equipment Trades Workers,TAS,1.6
342313,Electronic Equipment Trades Workers,NT,0.9
342313,Electronic Equipment Trades Workers,ACT,1.9
342314,Electronic Instrument Trades Workers (General),NSW,31.7
342314,Electronic Instrument Trades Workers (General),VIC,20.5
342314,Electronic Instrument Trades Workers (General),QLD,13.9
342314,Electronic Instrument Trades Workers (General),SA,4.9
342314,Electronic Instrument Trades Workers (General),WA,22.8
342314,Electronic Instrument Trades Workers (General),TAS,0.8
342314,Electronic Instrument Trades Workers (General),NT,2.9
342314,Electronic Instrument Trades Workers (General),ACT,2
342315,Electronic Instrument Trades Workers (Special Class),NSW,24.3
342315,Electronic Instrument Trades Workers (Special Class),VIC,32.8
342315,Electronic Instrument Trades Workers (Special Class),QLD,19.8
342315,Electronic Instrument Trades Workers (Special Class),SA,4.5
342315,Electronic Instrument Trades Workers (Special Class),WA,11.3
342315,Electronic Instrument Trades Workers (Special Class),TAS,2.8
342315,Electronic Instrument Trades Workers (Special Class),NT,2.3
342315,Electronic Instrument Trades Workers (Special Class),ACT,0
342411,Cablers (Data and Telecommunications),NSW,31.8
342411,Cablers (Data and Telecommunications),VIC,24.2
342411,Cablers (Data and Telecommunications),QLD,20.2
342411,Cablers (Data and Telecommunications),SA,9.8
342411,Cablers (Data and Telecommunications),WA,8
342411,Cablers (Data and Telecommunications),TAS,1.5
342411,Cablers (Data and Telecommunications),NT,0.6
342411,Cablers (Data and Telecommunications),ACT,3.6
342412,Telecommunications Cable Jointers,NSW,33.4
342412,Telecommunications Cable Jointers,VIC,25.4
342412,Telecommunications Cable Jointers,QLD,20.5
342412,Telecommunications Cable Jointers,SA,7.2
342412,Telecommunications Cable Jointers,WA,10.8
342412,Telecommunications Cable Jointers,TAS,1.6
342412,Telecommunications Cable Jointers,NT,0
342412,Telecommunications Cable Jointers,ACT,1.3
342413,Telecommunications Linesworkers,NSW,31.8
342413,Telecommunications Linesworkers,VIC,25.1
342413,Telecommunications Linesworkers,QLD,22.6
342413,Telecommunications Linesworkers,SA,6.9
342413,Telecommunications Linesworkers,WA,10
342413,Telecommunications Linesworkers,TAS,1.5
342413,Telecommunications Linesworkers,NT,1.2
342413,Telecommunications Linesworkers,ACT,1.2
342414,Telecommunications Technicians,NSW,29
342414,Telecommunications Technicians,VIC,23.7
342414,Telecommunications Technicians,QLD,22.1
342414,Telecommunications Technicians,SA,7.3
342414,Telecommunications Technicians,WA,13.1
342414,Telecommunications Technicians,TAS,1.8
342414,Telecommunications Technicians,NT,1.3
342414,Telecommunications Technicians,ACT,1.8
351111,Bakers,NSW,29.2
351111,Bakers,VIC,27.4
351111,Bakers,QLD,18.8
351111,Bakers,SA,9.1
351111,Bakers,WA,10.2
351111,Bakers,TAS,3.2
351111,Bakers,NT,0.6
351111,Bakers,ACT,1.4
351112,Pastrycooks,NSW,32.3
351112,Pastrycooks,VIC,32
351112,Pastrycooks,QLD,15.6
351112,Pastrycooks,SA,5.5
351112,Pastrycooks,WA,10.8
351112,Pastrycooks,TAS,1.6
351112,Pastrycooks,NT,0.5
351112,Pastrycooks,ACT,1.5
361111,Dog Handlers and Trainers,NSW,26.7
361111,Dog Handlers and Trainers,VIC,26
361111,Dog Handlers and Trainers,QLD,23.4
361111,Dog Handlers and Trainers,SA,7.6
361111,Dog Handlers and Trainers,WA,10.9
361111,Dog Handlers and Trainers,TAS,2.4
361111,Dog Handlers and Trainers,NT,0.4
361111,Dog Handlers and Trainers,ACT,1.9
361112,Horse Trainers,NSW,32.5
361112,Horse Trainers,VIC,29.7
361112,Horse Trainers,QLD,19.8
361112,Horse Trainers,SA,5.4
361112,Horse Trainers,WA,9.1
361112,Horse Trainers,TAS,2.1
361112,Horse Trainers,NT,0.4
361112,Horse Trainers,ACT,1.1
361113,Pet Groomers,NSW,26.5
361113,Pet Groomers,VIC,25.8
361113,Pet Groomers,QLD,23.4
361113,Pet Groomers,SA,7.8
361113,Pet Groomers,WA,12.3
361113,Pet Groomers,TAS,2.2
361113,Pet Groomers,NT,0.4
361113,Pet Groomers,ACT,1.9
361114,Zookeepers,NSW,30.6
361114,Zookeepers,VIC,21
361114,Zookeepers,QLD,25.8
361114,Zookeepers,SA,8.3
361114,Zookeepers,WA,5.1
361114,Zookeepers,TAS,3.5
361114,Zookeepers,NT,2.6
361114,Zookeepers,ACT,2.3
361115,Kennel Hands,NSW,29.5
361115,Kennel Hands,VIC,23.4
361115,Kennel Hands,QLD,21.3
361115,Kennel Hands,SA,6.9
361115,Kennel Hands,WA,13.5
361115,Kennel Hands,TAS,2.8
361115,Kennel Hands,NT,0.8
361115,Kennel Hands,ACT,2.1
361199,Other Animal Attendants and Trainers,NSW,28.9
361199,Other Animal Attendants and Trainers,VIC,26.8
361199,Other Animal Attendants and Trainers,QLD,21
361199,Other Animal Attendants and Trainers,SA,7.4
361199,Other Animal Attendants and Trainers,WA,9.5
361199,Other Animal Attendants and Trainers,TAS,2.8
361199,Other Animal Attendants and Trainers,NT,1.1
361199,Other Animal Attendants and Trainers,ACT,2.3
362211,Gardeners (General),NSW,24.2
362211,Gardeners (General),VIC,28.8
362211,Gardeners (General),QLD,17
362211,Gardeners (General),SA,9.7
362211,Gardeners (General),WA,14.1
362211,Gardeners (General),TAS,3.2
362211,Gardeners (General),NT,1
362211,Gardeners (General),ACT,2
362212,Arborists,NSW,29.4
362212,Arborists,VIC,31.9
362212,Arborists,QLD,18.4
362212,Arborists,SA,8.8
362212,Arborists,WA,6.8
362212,Arborists,TAS,2.7
362212,Arborists,NT,0.6
362212,Arborists,ACT,1.5
362213,Landscape Gardeners,NSW,31.3
362213,Landscape Gardeners,VIC,28.6
362213,Landscape Gardeners,QLD,19.9
362213,Landscape Gardeners,SA,7.1
362213,Landscape Gardeners,WA,8.6
362213,Landscape Gardeners,TAS,1.6
362213,Landscape Gardeners,NT,0.7
362213,Landscape Gardeners,ACT,2.2
392111,Print Finishers,NSW,27.9
392111,Print Finishers,VIC,30.9
392111,Print Finishers,QLD,17.6
392111,Print Finishers,SA,10
392111,Print Finishers,WA,10.3
392111,Print Finishers,TAS,1.6
392111,Print Finishers,NT,0.3
392111,Print Finishers,ACT,1.3
392112,Screen Printers,NSW,28.1
392112,Screen Printers,VIC,30.1
392112,Screen Printers,QLD,23.9
392112,Screen Printers,SA,6.9
392112,Screen Printers,WA,8.6
392112,Screen Printers,TAS,1
392112,Screen Printers,NT,1.1
392112,Screen Printers,ACT,0.5
392311,Printing Machinists,NSW,27.5
392311,Printing Machinists,VIC,37.8
392311,Printing Machinists,QLD,15.1
392311,Printing Machinists,SA,10.5
392311,Printing Machinists,WA,7
392311,Printing Machinists,TAS,1.5
392311,Printing Machinists,NT,0.3
392311,Printing Machinists,ACT,0.4
392312,Small Offset Printers,NSW,27.1
392312,Small Offset Printers,VIC,36.4
392312,Small Offset Printers,QLD,17.8
392312,Small Offset Printers,SA,7.1
392312,Small Offset Printers,WA,5.6
392312,Small Offset Printers,TAS,3.3
392312,Small Offset Printers,NT,0
392312,Small Offset Printers,ACT,1.1
393111,Canvas Goods Fabricators,NSW,20
393111,Canvas Goods Fabricators,VIC,14.9
393111,Canvas Goods Fabricators,QLD,27.8
393111,Canvas Goods Fabricators,SA,10.8
393111,Canvas Goods Fabricators,WA,21.6
393111,Canvas Goods Fabricators,TAS,3.5
393111,Canvas Goods Fabricators,NT,0
393111,Canvas Goods Fabricators,ACT,0
393112,Leather Goods Makers,NSW,33.1
393112,Leather Goods Makers,VIC,20.7
393112,Leather Goods Makers,QLD,31.6
393112,Leather Goods Makers,SA,6.7
393112,Leather Goods Makers,WA,5.6
393112,Leather Goods Makers,TAS,1
393112,Leather Goods Makers,NT,0
393112,Leather Goods Makers,ACT,0
393113,Sail Makers,NSW,31.8
393113,Sail Makers,VIC,11.9
393113,Sail Makers,QLD,26.4
393113,Sail Makers,SA,5.5
393113,Sail Makers,WA,14.9
393113,Sail Makers,TAS,3
393113,Sail Makers,NT,1.5
393113,Sail Makers,ACT,0
393114,Shoemakers,NSW,23.3
393114,Shoemakers,VIC,25
393114,Shoemakers,QLD,13.6
393114,Shoemakers,SA,21.3
393114,Shoemakers,WA,12.5
393114,Shoemakers,TAS,1.9
393114,Shoemakers,NT,0
393114,Shoemakers,ACT,1.7
393211,Apparel Cutters,NSW,36.1
393211,Apparel Cutters,VIC,31
393211,Apparel Cutters,QLD,16.3
393211,Apparel Cutters,SA,6.5
393211,Apparel Cutters,WA,8.7
393211,Apparel Cutters,TAS,2
393211,Apparel Cutters,NT,0
393211,Apparel Cutters,ACT,0
393212,Clothing Patternmakers,NSW,41.9
393212,Clothing Patternmakers,VIC,37.2
393212,Clothing Patternmakers,QLD,10.9
393212,Clothing Patternmakers,SA,3.5
393212,Clothing Patternmakers,WA,6.5
393212,Clothing Patternmakers,TAS,0.9
393212,Clothing Patternmakers,NT,0
393212,Clothing Patternmakers,ACT,0
393213,Dressmakers and Tailors,NSW,29.6
393213,Dressmakers and Tailors,VIC,29.1
393213,Dressmakers and Tailors,QLD,18.2
393213,Dressmakers and Tailors,SA,7.3
393213,Dressmakers and Tailors,WA,11.5
393213,Dressmakers and Tailors,TAS,2.1
393213,Dressmakers and Tailors,NT,0.8
393213,Dressmakers and Tailors,ACT,1.4
393299,Other Clothing Trades Workers,NSW,47.9
393299,Other Clothing Trades Workers,VIC,26.1
393299,Other Clothing Trades Workers,QLD,10.3
393299,Other Clothing Trades Workers,SA,1.8
393299,Other Clothing Trades Workers,WA,4.8
393299,Other Clothing Trades Workers,TAS,2.4
393299,Other Clothing Trades Workers,NT,0
393299,Other Clothing Trades Workers,ACT,3
394211,Furniture Finishers,NSW,33.2
394211,Furniture Finishers,VIC,25.3
394211,Furniture Finishers,QLD,16.7
394211,Furniture Finishers,SA,11.9
394211,Furniture Finishers,WA,11.2
394211,Furniture Finishers,TAS,0.9
394211,Furniture Finishers,NT,0
394211,Furniture Finishers,ACT,0.5
394212,Picture Framers,NSW,29.2
394212,Picture Framers,VIC,32.1
394212,Picture Framers,QLD,18
394212,Picture Framers,SA,5.4
394212,Picture Framers,WA,10
394212,Picture Framers,TAS,2.7
394212,Picture Framers,NT,0.9
394212,Picture Framers,ACT,2
394213,Wood Machinists,NSW,28.6
394213,Wood Machinists,VIC,23.8
394213,Wood Machinists,QLD,25.2
394213,Wood Machinists,SA,10.8
394213,Wood Machinists,WA,6.5
394213,Wood Machinists,TAS,4.8
394213,Wood Machinists,NT,0
394213,Wood Machinists,ACT,0
394214,Wood Turners,NSW,20.5
394214,Wood Turners,VIC,31.3
394214,Wood Turners,QLD,12
394214,Wood Turners,SA,7.2
394214,Wood Turners,WA,4.8
