anzsco_code,occupation,age_group,share_pct
821711,Construction Riggers,45_54,21
821711,Construction Riggers,55_59,7.4
821711,Construction Riggers,60_64,4.3
821711,Construction Riggers,65,1.4
821712,Scaffolders,15_19,3.9
821712,Scaffolders,20_24,14.4
821712,Scaffolders,25_34,36.9
821712,Scaffolders,35_44,24.6
821712,Scaffolders,45_54,13.3
821712,Scaffolders,55_59,3.9
821712,Scaffolders,60_64,2.1
821712,Scaffolders,65,0.8
821713,Steel Fixers,15_19,2.8
821713,Steel Fixers,20_24,10.4
821713,Steel Fixers,25_34,36.5
821713,Steel Fixers,35_44,25.1
821713,Steel Fixers,45_54,15
821713,Steel Fixers,55_59,5.5
821713,Steel Fixers,60_64,3.2
821713,Steel Fixers,65,1.4
821714,Structural Steel Erectors,15_19,4.4
821714,Structural Steel Erectors,20_24,11
821714,Structural Steel Erectors,25_34,25.8
821714,Structural Steel Erectors,35_44,24
821714,Structural Steel Erectors,45_54,15.1
821714,Structural Steel Erectors,55_59,8.6
821714,Structural Steel Erectors,60_64,6.5
821714,Structural Steel Erectors,65,4.7
821911,Crane Chasers,15_19,3
821911,Crane Chasers,20_24,12.4
821911,Crane Chasers,25_34,27.7
821911,Crane Chasers,35_44,24.8
821911,Crane Chasers,45_54,20.5
821911,Crane Chasers,55_59,7.4
821911,Crane Chasers,60_64,4
821911,Crane Chasers,65,1.1
821912,Driller's Assistants,15_19,3.8
821912,Driller's Assistants,20_24,21.9
821912,Driller's Assistants,25_34,43.4
821912,Driller's Assistants,35_44,18.1
821912,Driller's Assistants,45_54,8.5
821912,Driller's Assistants,55_59,2.6
821912,Driller's Assistants,60_64,0.8
821912,Driller's Assistants,65,0.7
821913,Laggers,15_19,2.1
821913,Laggers,20_24,4.7
821913,Laggers,25_34,22.4
821913,Laggers,35_44,23.7
821913,Laggers,45_54,22.4
821913,Laggers,55_59,11.6
821913,Laggers,60_64,7.7
821913,Laggers,65,3.7
821914,Mining Support Workers,15_19,5.3
821914,Mining Support Workers,20_24,17.7
821914,Mining Support Workers,25_34,28.3
821914,Mining Support Workers,35_44,18.4
821914,Mining Support Workers,45_54,15.3
821914,Mining Support Workers,55_59,7.4
821914,Mining Support Workers,60_64,5.6
821914,Mining Support Workers,65,2.3
821915,Surveyor's Assistants,15_19,7.7
821915,Surveyor's Assistants,20_24,22.2
821915,Surveyor's Assistants,25_34,20.7
821915,Surveyor's Assistants,35_44,14
821915,Surveyor's Assistants,45_54,12.3
821915,Surveyor's Assistants,55_59,5.1
821915,Surveyor's Assistants,60_64,7.2
821915,Surveyor's Assistants,65,11.3
831111,Baking Factory Workers,15_19,2.6
831111,Baking Factory Workers,20_24,8.9
831111,Baking Factory Workers,25_34,21.8
831111,Baking Factory Workers,35_44,21.8
831111,Baking Factory Workers,45_54,23
831111,Baking Factory Workers,55_59,10.6
831111,Baking Factory Workers,60_64,8.1
831111,Baking Factory Workers,65,3
831112,Brewery Workers,15_19,1.3
831112,Brewery Workers,20_24,6.5
831112,Brewery Workers,25_34,31
831112,Brewery Workers,35_44,27.1
831112,Brewery Workers,45_54,19.5
831112,Brewery Workers,55_59,7.5
831112,Brewery Workers,60_64,5.8
831112,Brewery Workers,65,1.7
831113,Confectionery Makers,15_19,2
831113,Confectionery Makers,20_24,6.8
831113,Confectionery Makers,25_34,18.8
831113,Confectionery Makers,35_44,22
831113,Confectionery Makers,45_54,26.4
831113,Confectionery Makers,55_59,11.5
831113,Confectionery Makers,60_64,8.4
831113,Confectionery Makers,65,3.6
831114,Dairy Products Makers,15_19,2.2
831114,Dairy Products Makers,20_24,8.6
831114,Dairy Products Makers,25_34,20.9
831114,Dairy Products Makers,35_44,23.2
831114,Dairy Products Makers,45_54,24.1
831114,Dairy Products Makers,55_59,11
831114,Dairy Products Makers,60_64,7.3
831114,Dairy Products Makers,65,2.6
831115,Fruit and Vegetable Factory Workers,15_19,12.2
831115,Fruit and Vegetable Factory Workers,20_24,11
831115,Fruit and Vegetable Factory Workers,25_34,19.8
831115,Fruit and Vegetable Factory Workers,35_44,16
831115,Fruit and Vegetable Factory Workers,45_54,21.9
831115,Fruit and Vegetable Factory Workers,55_59,9.8
831115,Fruit and Vegetable Factory Workers,60_64,6.3
831115,Fruit and Vegetable Factory Workers,65,2.9
831116,Grain Mill Workers,15_19,3
831116,Grain Mill Workers,20_24,9.9
831116,Grain Mill Workers,25_34,20.6
831116,Grain Mill Workers,35_44,24.4
831116,Grain Mill Workers,45_54,21.8
831116,Grain Mill Workers,55_59,9.5
831116,Grain Mill Workers,60_64,8.4
831116,Grain Mill Workers,65,3.1
831117,Sugar Mill Workers,15_19,2.6
831117,Sugar Mill Workers,20_24,5.9
831117,Sugar Mill Workers,25_34,16
831117,Sugar Mill Workers,35_44,14.3
831117,Sugar Mill Workers,45_54,25.4
831117,Sugar Mill Workers,55_59,17.5
831117,Sugar Mill Workers,60_64,13.7
831117,Sugar Mill Workers,65,5.2
831118,Winery Cellar Hands,15_19,5.2
831118,Winery Cellar Hands,20_24,12.3
831118,Winery Cellar Hands,25_34,24.4
831118,Winery Cellar Hands,35_44,21.9
831118,Winery Cellar Hands,45_54,18.9
831118,Winery Cellar Hands,55_59,8.1
831118,Winery Cellar Hands,60_64,6.9
831118,Winery Cellar Hands,65,3.2
831199,Other Food and Drink Factory Workers,15_19,2.9
831199,Other Food and Drink Factory Workers,20_24,8.5
831199,Other Food and Drink Factory Workers,25_34,22.4
831199,Other Food and Drink Factory Workers,35_44,23
831199,Other Food and Drink Factory Workers,45_54,22.7
831199,Other Food and Drink Factory Workers,55_59,10.7
831199,Other Food and Drink Factory Workers,60_64,7
831199,Other Food and Drink Factory Workers,65,2.8
831211,Meat Boners and Slicers,15_19,2.9
831211,Meat Boners and Slicers,20_24,9.6
831211,Meat Boners and Slicers,25_34,34.5
831211,Meat Boners and Slicers,35_44,27.7
831211,Meat Boners and Slicers,45_54,17.3
831211,Meat Boners and Slicers,55_59,4.5
831211,Meat Boners and Slicers,60_64,2.7
831211,Meat Boners and Slicers,65,0.9
831212,Slaughterers,15_19,2.6
831212,Slaughterers,20_24,10.4
831212,Slaughterers,25_34,34.2
831212,Slaughterers,35_44,26.8
831212,Slaughterers,45_54,15.9
831212,Slaughterers,55_59,5.7
831212,Slaughterers,60_64,3.8
831212,Slaughterers,65,0.7
831311,Meat Process Workers,15_19,3.9
831311,Meat Process Workers,20_24,12.2
831311,Meat Process Workers,25_34,30.7
831311,Meat Process Workers,35_44,21.2
831311,Meat Process Workers,45_54,17.8
831311,Meat Process Workers,55_59,7
831311,Meat Process Workers,60_64,5.3
831311,Meat Process Workers,65,1.8
831312,Poultry Process Workers,15_19,1.7
831312,Poultry Process Workers,20_24,7.4
831312,Poultry Process Workers,25_34,28.1
831312,Poultry Process Workers,35_44,24.7
831312,Poultry Process Workers,45_54,22.3
831312,Poultry Process Workers,55_59,8.7
831312,Poultry Process Workers,60_64,5.4
831312,Poultry Process Workers,65,1.7
831313,Seafood Process Workers,15_19,4
831313,Seafood Process Workers,20_24,10.1
831313,Seafood Process Workers,25_34,25.2
831313,Seafood Process Workers,35_44,19.2
831313,Seafood Process Workers,45_54,21
831313,Seafood Process Workers,55_59,9
831313,Seafood Process Workers,60_64,7
831313,Seafood Process Workers,65,5.1
832111,Chocolate Packers,15_19,5.6
832111,Chocolate Packers,20_24,11.8
832111,Chocolate Packers,25_34,20.5
832111,Chocolate Packers,35_44,17.9
832111,Chocolate Packers,45_54,20.4
832111,Chocolate Packers,55_59,10.5
832111,Chocolate Packers,60_64,7.9
832111,Chocolate Packers,65,4.7
832112,Container Fillers,15_19,6.5
832112,Container Fillers,20_24,12.5
832112,Container Fillers,25_34,20.6
832112,Container Fillers,35_44,18.5
832112,Container Fillers,45_54,20
832112,Container Fillers,55_59,10.6
832112,Container Fillers,60_64,7.7
832112,Container Fillers,65,3.5
832113,Fruit and Vegetable Packers,15_19,6.4
832113,Fruit and Vegetable Packers,20_24,11.8
832113,Fruit and Vegetable Packers,25_34,35.8
832113,Fruit and Vegetable Packers,35_44,16.2
832113,Fruit and Vegetable Packers,45_54,15
832113,Fruit and Vegetable Packers,55_59,7
832113,Fruit and Vegetable Packers,60_64,4.8
832113,Fruit and Vegetable Packers,65,3
832114,Meat Packers,15_19,5.3
832114,Meat Packers,20_24,10.8
832114,Meat Packers,25_34,29.8
832114,Meat Packers,35_44,20.5
832114,Meat Packers,45_54,18.9
832114,Meat Packers,55_59,8
832114,Meat Packers,60_64,5.1
832114,Meat Packers,65,1.6
832115,Seafood Packers,15_19,6.2
832115,Seafood Packers,20_24,12.6
832115,Seafood Packers,25_34,31.3
832115,Seafood Packers,35_44,16.4
832115,Seafood Packers,45_54,18.9
832115,Seafood Packers,55_59,5.9
832115,Seafood Packers,60_64,5.9
832115,Seafood Packers,65,3.4
832199,Other Packers,15_19,9.6
832199,Other Packers,20_24,14
832199,Other Packers,25_34,20.1
832199,Other Packers,35_44,17
832199,Other Packers,45_54,19.4
832199,Other Packers,55_59,9.2
832199,Other Packers,60_64,7.1
832199,Other Packers,65,3.5
839211,Plastics Factory Workers,15_19,4.6
839211,Plastics Factory Workers,20_24,9.6
839211,Plastics Factory Workers,25_34,17.5
839211,Plastics Factory Workers,35_44,18.3
839211,Plastics Factory Workers,45_54,21.4
839211,Plastics Factory Workers,55_59,13.6
839211,Plastics Factory Workers,60_64,10.6
839211,Plastics Factory Workers,65,4.4
839212,Rubber Factory Workers,15_19,6.1
839212,Rubber Factory Workers,20_24,11.9
839212,Rubber Factory Workers,25_34,20.7
839212,Rubber Factory Workers,35_44,16.9
839212,Rubber Factory Workers,45_54,19.5
839212,Rubber Factory Workers,55_59,10
839212,Rubber Factory Workers,60_64,8.4
839212,Rubber Factory Workers,65,6.1
839311,Product Examiners,15_19,0.8
839311,Product Examiners,20_24,6.8
839311,Product Examiners,25_34,23.7
839311,Product Examiners,35_44,22.2
839311,Product Examiners,45_54,21.7
839311,Product Examiners,55_59,10.6
839311,Product Examiners,60_64,8.8
839311,Product Examiners,65,5.6
839312,Product Graders,15_19,5
839312,Product Graders,20_24,10.4
839312,Product Graders,25_34,25.5
839312,Product Graders,35_44,16.3
839312,Product Graders,45_54,19.6
839312,Product Graders,55_59,9
839312,Product Graders,60_64,9
839312,Product Graders,65,5.7
839313,Product Testers,15_19,2.3
839313,Product Testers,20_24,11.4
839313,Product Testers,25_34,28
839313,Product Testers,35_44,20.1
839313,Product Testers,45_54,18.8
839313,Product Testers,55_59,10.1
839313,Product Testers,60_64,6.9
839313,Product Testers,65,2.5
839411,Paper and Pulp Mill Workers,15_19,0.9
839411,Paper and Pulp Mill Workers,20_24,7.6
839411,Paper and Pulp Mill Workers,25_34,16.6
839411,Paper and Pulp Mill Workers,35_44,17.1
839411,Paper and Pulp Mill Workers,45_54,28.6
839411,Paper and Pulp Mill Workers,55_59,16.8
839411,Paper and Pulp Mill Workers,60_64,9
839411,Paper and Pulp Mill Workers,65,4.4
839412,Sawmill and Timber Yard Workers,15_19,7.9
839412,Sawmill and Timber Yard Workers,20_24,15
839412,Sawmill and Timber Yard Workers,25_34,19.7
839412,Sawmill and Timber Yard Workers,35_44,16.2
839412,Sawmill and Timber Yard Workers,45_54,18.5
839412,Sawmill and Timber Yard Workers,55_59,10.5
839412,Sawmill and Timber Yard Workers,60_64,8.1
839412,Sawmill and Timber Yard Workers,65,4
839413,Wood and Wood Products Factory Workers,15_19,8.4
839413,Wood and Wood Products Factory Workers,20_24,17.5
839413,Wood and Wood Products Factory Workers,25_34,26.2
839413,Wood and Wood Products Factory Workers,35_44,17.2
839413,Wood and Wood Products Factory Workers,45_54,15.9
839413,Wood and Wood Products Factory Workers,55_59,7.8
839413,Wood and Wood Products Factory Workers,60_64,4.5
839413,Wood and Wood Products Factory Workers,65,2.9
839911,Cement and Concrete Plant Workers,15_19,7.5
839911,Cement and Concrete Plant Workers,20_24,17.2
839911,Cement and Concrete Plant Workers,25_34,22.2
839911,Cement and Concrete Plant Workers,35_44,22.1
839911,Cement and Concrete Plant Workers,45_54,19.3
839911,Cement and Concrete Plant Workers,55_59,5.6
839911,Cement and Concrete Plant Workers,60_64,5.1
839911,Cement and Concrete Plant Workers,65,2.1
839912,Chemical Plant Workers,15_19,2.5
839912,Chemical Plant Workers,20_24,9.3
839912,Chemical Plant Workers,25_34,23.5
839912,Chemical Plant Workers,35_44,21.3
839912,Chemical Plant Workers,45_54,21.6
839912,Chemical Plant Workers,55_59,9.6
839912,Chemical Plant Workers,60_64,8.4
839912,Chemical Plant Workers,65,3.7
839913,Clay Processing Factory Workers,15_19,12.6
839913,Clay Processing Factory Workers,20_24,15.9
839913,Clay Processing Factory Workers,25_34,26.9
839913,Clay Processing Factory Workers,35_44,18.1
839913,Clay Processing Factory Workers,45_54,12.1
839913,Clay Processing Factory Workers,55_59,9.3
839913,Clay Processing Factory Workers,60_64,6
839913,Clay Processing Factory Workers,65,2.7
839914,Fabric and Textile Factory Workers,15_19,6.2
839914,Fabric and Textile Factory Workers,20_24,13.1
839914,Fabric and Textile Factory Workers,25_34,16.5
839914,Fabric and Textile Factory Workers,35_44,13.4
839914,Fabric and Textile Factory Workers,45_54,23.5
839914,Fabric and Textile Factory Workers,55_59,11.1
839914,Fabric and Textile Factory Workers,60_64,10.5
839914,Fabric and Textile Factory Workers,65,6.4
839915,Footwear Factory Workers,15_19,0
839915,Footwear Factory Workers,20_24,10.1
839915,Footwear Factory Workers,25_34,22.5
839915,Footwear Factory Workers,35_44,13.8
839915,Footwear Factory Workers,45_54,21.7
839915,Footwear Factory Workers,55_59,14.5
839915,Footwear Factory Workers,60_64,6.5
839915,Footwear Factory Workers,65,5.1
839916,Glass Processing Workers,15_19,5.9
839916,Glass Processing Workers,20_24,13.2
839916,Glass Processing Workers,25_34,23.5
839916,Glass Processing Workers,35_44,19.7
839916,Glass Processing Workers,45_54,17.8
839916,Glass Processing Workers,55_59,10.5
839916,Glass Processing Workers,60_64,7.1
839916,Glass Processing Workers,65,1.5
839917,Hide and Skin Processing Workers,15_19,6.4
839917,Hide and Skin Processing Workers,20_24,11.7
839917,Hide and Skin Processing Workers,25_34,24
839917,Hide and Skin Processing Workers,35_44,18.1
839917,Hide and Skin Processing Workers,45_54,15.2
839917,Hide and Skin Processing Workers,55_59,7.6
839917,Hide and Skin Processing Workers,60_64,9.4
839917,Hide and Skin Processing Workers,65,0
839918,Recycling Workers,15_19,11.5
839918,Recycling Workers,20_24,13.4
839918,Recycling Workers,25_34,20.1
839918,Recycling Workers,35_44,16.7
839918,Recycling Workers,45_54,20.1
839918,Recycling Workers,55_59,8.1
839918,Recycling Workers,60_64,6.4
839918,Recycling Workers,65,3.7
839999,Factory Process Workers (not covered elsewhere),15_19,4.5
839999,Factory Process Workers (not covered elsewhere),20_24,10.7
839999,Factory Process Workers (not covered elsewhere),25_34,21.2
839999,Factory Process Workers (not covered elsewhere),35_44,19
839999,Factory Process Workers (not covered elsewhere),45_54,21
839999,Factory Process Workers (not covered elsewhere),55_59,10.9
839999,Factory Process Workers (not covered elsewhere),60_64,8.9
839999,Factory Process Workers (not covered elsewhere),65,3.3
841211,Fruit and Nut Farm Workers,15_19,5.8
841211,Fruit and Nut Farm Workers,20_24,11.5
841211,Fruit and Nut Farm Workers,25_34,29.2
841211,Fruit and Nut Farm Workers,35_44,17.2
841211,Fruit and Nut Farm Workers,45_54,15.3
841211,Fruit and Nut Farm Workers,55_59,7.6
841211,Fruit and Nut Farm Workers,60_64,7.1
841211,Fruit and Nut Farm Workers,65,6.4
841212,Fruit and Nut Pickers,15_19,3.2
841212,Fruit and Nut Pickers,20_24,13
841212,Fruit and Nut Pickers,25_34,41.3
841212,Fruit and Nut Pickers,35_44,19.6
841212,Fruit and Nut Pickers,45_54,12.3
841212,Fruit and Nut Pickers,55_59,5.3
841212,Fruit and Nut Pickers,60_64,3.3
841212,Fruit and Nut Pickers,65,2
841213,"Grain, Oilseed and Pasture Farm Workers",15_19,8.7
841213,"Grain, Oilseed and Pasture Farm Workers",20_24,14.4
841213,"Grain, Oilseed and Pasture Farm Workers",25_34,22.8
841213,"Grain, Oilseed and Pasture Farm Workers",35_44,15.7
841213,"Grain, Oilseed and Pasture Farm Workers",45_54,14.3
841213,"Grain, Oilseed and Pasture Farm Workers",55_59,7.8
841213,"Grain, Oilseed and Pasture Farm Workers",60_64,7.7
841213,"Grain, Oilseed and Pasture Farm Workers",65,9.2
841214,Vegetable Farm Workers,15_19,7
841214,Vegetable Farm Workers,20_24,11.2
841214,Vegetable Farm Workers,25_34,31.1
841214,Vegetable Farm Workers,35_44,18.3
841214,Vegetable Farm Workers,45_54,17.1
841214,Vegetable Farm Workers,55_59,6.9
841214,Vegetable Farm Workers,60_64,5.2
841214,Vegetable Farm Workers,65,3.5
841215,Vegetable Pickers,15_19,4.1
841215,Vegetable Pickers,20_24,9.8
841215,Vegetable Pickers,25_34,37.3
841215,Vegetable Pickers,35_44,21.4
841215,Vegetable Pickers,45_54,14.3
