anzsco_code,occupation,education_level,share_pct
134412,Regional Education Managers,certificate_iii_iv,4.4
134412,Regional Education Managers,year_12,3.1
134412,Regional Education Managers,year_11,0.6
134412,Regional Education Managers,year_10_and_below,1.2
134499,Education Managers (not covered elsewhere),post_graduate_graduate_diploma_or_graduate_certificate,44.9
134499,Education Managers (not covered elsewhere),bachelor_degree,34.2
134499,Education Managers (not covered elsewhere),advanced_diploma_diploma,9.4
134499,Education Managers (not covered elsewhere),certificate_iii_iv,5
134499,Education Managers (not covered elsewhere),year_12,3.5
134499,Education Managers (not covered elsewhere),year_11,0.6
134499,Education Managers (not covered elsewhere),year_10_and_below,0.7
135111,Chief Information Officers,post_graduate_graduate_diploma_or_graduate_certificate,31
135111,Chief Information Officers,bachelor_degree,42
135111,Chief Information Officers,advanced_diploma_diploma,10.5
135111,Chief Information Officers,certificate_iii_iv,3.8
135111,Chief Information Officers,year_12,8.4
135111,Chief Information Officers,year_11,0.8
135111,Chief Information Officers,year_10_and_below,0.9
135112,ICT Project Managers,post_graduate_graduate_diploma_or_graduate_certificate,26.6
135112,ICT Project Managers,bachelor_degree,43.8
135112,ICT Project Managers,advanced_diploma_diploma,11.5
135112,ICT Project Managers,certificate_iii_iv,5.2
135112,ICT Project Managers,year_12,7.9
135112,ICT Project Managers,year_11,0.8
135112,ICT Project Managers,year_10_and_below,1
135199,Other ICT Managers,post_graduate_graduate_diploma_or_graduate_certificate,21.7
135199,Other ICT Managers,bachelor_degree,38.2
135199,Other ICT Managers,advanced_diploma_diploma,15.2
135199,Other ICT Managers,certificate_iii_iv,7.2
135199,Other ICT Managers,year_12,11.4
135199,Other ICT Managers,year_11,1.2
135199,Other ICT Managers,year_10_and_below,1.2
139111,Commissioned Defence Force Officers,post_graduate_graduate_diploma_or_graduate_certificate,26.4
139111,Commissioned Defence Force Officers,bachelor_degree,29.1
139111,Commissioned Defence Force Officers,advanced_diploma_diploma,11.2
139111,Commissioned Defence Force Officers,certificate_iii_iv,7.4
139111,Commissioned Defence Force Officers,year_12,22.5
139111,Commissioned Defence Force Officers,year_11,0.7
139111,Commissioned Defence Force Officers,year_10_and_below,0.9
139112,Commissioned Fire Officers,post_graduate_graduate_diploma_or_graduate_certificate,12
139112,Commissioned Fire Officers,bachelor_degree,12.4
139112,Commissioned Fire Officers,advanced_diploma_diploma,36.2
139112,Commissioned Fire Officers,certificate_iii_iv,28
139112,Commissioned Fire Officers,year_12,4.8
139112,Commissioned Fire Officers,year_11,1.1
139112,Commissioned Fire Officers,year_10_and_below,1.4
139113,Commissioned Police Officers,post_graduate_graduate_diploma_or_graduate_certificate,40.2
139113,Commissioned Police Officers,bachelor_degree,22.9
139113,Commissioned Police Officers,advanced_diploma_diploma,24.4
139113,Commissioned Police Officers,certificate_iii_iv,3.2
139113,Commissioned Police Officers,year_12,5
139113,Commissioned Police Officers,year_11,0.3
139113,Commissioned Police Officers,year_10_and_below,0.4
139911,Arts Administrators and Managers,post_graduate_graduate_diploma_or_graduate_certificate,31.2
139911,Arts Administrators and Managers,bachelor_degree,39.7
139911,Arts Administrators and Managers,advanced_diploma_diploma,11
139911,Arts Administrators and Managers,certificate_iii_iv,4
139911,Arts Administrators and Managers,year_12,8.5
139911,Arts Administrators and Managers,year_11,1.4
139911,Arts Administrators and Managers,year_10_and_below,2.4
139912,Environmental Managers,post_graduate_graduate_diploma_or_graduate_certificate,35.6
139912,Environmental Managers,bachelor_degree,47.3
139912,Environmental Managers,advanced_diploma_diploma,7.4
139912,Environmental Managers,certificate_iii_iv,4.7
139912,Environmental Managers,year_12,2.4
139912,Environmental Managers,year_11,0.4
139912,Environmental Managers,year_10_and_below,1
139913,Laboratory Managers,post_graduate_graduate_diploma_or_graduate_certificate,30.1
139913,Laboratory Managers,bachelor_degree,38.2
139913,Laboratory Managers,advanced_diploma_diploma,15.2
139913,Laboratory Managers,certificate_iii_iv,6.7
139913,Laboratory Managers,year_12,4.1
139913,Laboratory Managers,year_11,0.7
139913,Laboratory Managers,year_10_and_below,1.5
139914,Quality Assurance Managers,post_graduate_graduate_diploma_or_graduate_certificate,24.1
139914,Quality Assurance Managers,bachelor_degree,35.8
139914,Quality Assurance Managers,advanced_diploma_diploma,13.5
139914,Quality Assurance Managers,certificate_iii_iv,11.6
139914,Quality Assurance Managers,year_12,7.9
139914,Quality Assurance Managers,year_11,1.5
139914,Quality Assurance Managers,year_10_and_below,2.6
139915,Sports Administrators,post_graduate_graduate_diploma_or_graduate_certificate,12.9
139915,Sports Administrators,bachelor_degree,40.2
139915,Sports Administrators,advanced_diploma_diploma,12.1
139915,Sports Administrators,certificate_iii_iv,10.4
139915,Sports Administrators,year_12,14.9
139915,Sports Administrators,year_11,2.3
139915,Sports Administrators,year_10_and_below,3.2
139999,Specialist Managers (not covered elsewhere),post_graduate_graduate_diploma_or_graduate_certificate,21.7
139999,Specialist Managers (not covered elsewhere),bachelor_degree,30.8
139999,Specialist Managers (not covered elsewhere),advanced_diploma_diploma,16.1
139999,Specialist Managers (not covered elsewhere),certificate_iii_iv,13.9
139999,Specialist Managers (not covered elsewhere),year_12,9
139999,Specialist Managers (not covered elsewhere),year_11,1.7
139999,Specialist Managers (not covered elsewhere),year_10_and_below,3.7
141911,Bed and Breakfast Operators,post_graduate_graduate_diploma_or_graduate_certificate,11.1
141911,Bed and Breakfast Operators,bachelor_degree,22.6
141911,Bed and Breakfast Operators,advanced_diploma_diploma,18.4
141911,Bed and Breakfast Operators,certificate_iii_iv,14.3
141911,Bed and Breakfast Operators,year_12,10.9
141911,Bed and Breakfast Operators,year_11,4.7
141911,Bed and Breakfast Operators,year_10_and_below,10.5
141912,Retirement Village Managers,post_graduate_graduate_diploma_or_graduate_certificate,7.6
141912,Retirement Village Managers,bachelor_degree,17.3
141912,Retirement Village Managers,advanced_diploma_diploma,27.4
141912,Retirement Village Managers,certificate_iii_iv,16.5
141912,Retirement Village Managers,year_12,11.3
141912,Retirement Village Managers,year_11,4.1
141912,Retirement Village Managers,year_10_and_below,7.6
141999,Accommodation and Hospitality Managers (not covered elsewhere),post_graduate_graduate_diploma_or_graduate_certificate,9.4
141999,Accommodation and Hospitality Managers (not covered elsewhere),bachelor_degree,22.9
141999,Accommodation and Hospitality Managers (not covered elsewhere),advanced_diploma_diploma,17
141999,Accommodation and Hospitality Managers (not covered elsewhere),certificate_iii_iv,17.9
141999,Accommodation and Hospitality Managers (not covered elsewhere),year_12,14.8
141999,Accommodation and Hospitality Managers (not covered elsewhere),year_11,4.1
141999,Accommodation and Hospitality Managers (not covered elsewhere),year_10_and_below,8.2
142111,Retail Managers (General),post_graduate_graduate_diploma_or_graduate_certificate,6.4
142111,Retail Managers (General),bachelor_degree,16.5
142111,Retail Managers (General),advanced_diploma_diploma,12.6
142111,Retail Managers (General),certificate_iii_iv,17.2
142111,Retail Managers (General),year_12,26
142111,Retail Managers (General),year_11,5.3
142111,Retail Managers (General),year_10_and_below,11.2
142112,Antique Dealers,post_graduate_graduate_diploma_or_graduate_certificate,7.8
142112,Antique Dealers,bachelor_degree,19.8
142112,Antique Dealers,advanced_diploma_diploma,14.3
142112,Antique Dealers,certificate_iii_iv,14
142112,Antique Dealers,year_12,17.9
142112,Antique Dealers,year_11,6.8
142112,Antique Dealers,year_10_and_below,14.1
142113,Betting Agency Managers,post_graduate_graduate_diploma_or_graduate_certificate,2.8
142113,Betting Agency Managers,bachelor_degree,11.3
142113,Betting Agency Managers,advanced_diploma_diploma,9.3
142113,Betting Agency Managers,certificate_iii_iv,13.9
142113,Betting Agency Managers,year_12,28.5
142113,Betting Agency Managers,year_11,9.3
142113,Betting Agency Managers,year_10_and_below,22.6
142114,Hair and Beauty Salon Managers,post_graduate_graduate_diploma_or_graduate_certificate,3.4
142114,Hair and Beauty Salon Managers,bachelor_degree,11.5
142114,Hair and Beauty Salon Managers,advanced_diploma_diploma,24.1
142114,Hair and Beauty Salon Managers,certificate_iii_iv,41.6
142114,Hair and Beauty Salon Managers,year_12,9.7
142114,Hair and Beauty Salon Managers,year_11,1.5
142114,Hair and Beauty Salon Managers,year_10_and_below,4
142115,Post Office Managers,post_graduate_graduate_diploma_or_graduate_certificate,9.6
142115,Post Office Managers,bachelor_degree,14.8
142115,Post Office Managers,advanced_diploma_diploma,14.3
142115,Post Office Managers,certificate_iii_iv,14.3
142115,Post Office Managers,year_12,21.4
142115,Post Office Managers,year_11,6.8
142115,Post Office Managers,year_10_and_below,14.2
142116,Travel Agency Managers,post_graduate_graduate_diploma_or_graduate_certificate,9.4
142116,Travel Agency Managers,bachelor_degree,25.6
142116,Travel Agency Managers,advanced_diploma_diploma,26.2
142116,Travel Agency Managers,certificate_iii_iv,13.3
142116,Travel Agency Managers,year_12,13.7
142116,Travel Agency Managers,year_11,1.4
142116,Travel Agency Managers,year_10_and_below,3.4
149111,Amusement Centre Managers,post_graduate_graduate_diploma_or_graduate_certificate,6.1
149111,Amusement Centre Managers,bachelor_degree,22.3
149111,Amusement Centre Managers,advanced_diploma_diploma,17
149111,Amusement Centre Managers,certificate_iii_iv,16.6
149111,Amusement Centre Managers,year_12,26.5
149111,Amusement Centre Managers,year_11,3.7
149111,Amusement Centre Managers,year_10_and_below,4.8
149112,Fitness Centre Managers,post_graduate_graduate_diploma_or_graduate_certificate,5.2
149112,Fitness Centre Managers,bachelor_degree,25.1
149112,Fitness Centre Managers,advanced_diploma_diploma,17
149112,Fitness Centre Managers,certificate_iii_iv,29.3
149112,Fitness Centre Managers,year_12,12.8
149112,Fitness Centre Managers,year_11,1.8
149112,Fitness Centre Managers,year_10_and_below,3.2
149113,Sports Centre Managers,post_graduate_graduate_diploma_or_graduate_certificate,5.4
149113,Sports Centre Managers,bachelor_degree,23
149113,Sports Centre Managers,advanced_diploma_diploma,14.8
149113,Sports Centre Managers,certificate_iii_iv,19.4
149113,Sports Centre Managers,year_12,23
149113,Sports Centre Managers,year_11,3.5
149113,Sports Centre Managers,year_10_and_below,6
149211,Call Centre or Contact Centre Managers,post_graduate_graduate_diploma_or_graduate_certificate,6.5
149211,Call Centre or Contact Centre Managers,bachelor_degree,16.8
149211,Call Centre or Contact Centre Managers,advanced_diploma_diploma,16.8
149211,Call Centre or Contact Centre Managers,certificate_iii_iv,26.3
149211,Call Centre or Contact Centre Managers,year_12,20
149211,Call Centre or Contact Centre Managers,year_11,3.3
149211,Call Centre or Contact Centre Managers,year_10_and_below,6.3
149212,Customer Service Managers,post_graduate_graduate_diploma_or_graduate_certificate,10.2
149212,Customer Service Managers,bachelor_degree,22.1
149212,Customer Service Managers,advanced_diploma_diploma,16.4
149212,Customer Service Managers,certificate_iii_iv,24.3
149212,Customer Service Managers,year_12,15.3
149212,Customer Service Managers,year_11,2.9
149212,Customer Service Managers,year_10_and_below,5.1
149411,Fleet Managers,post_graduate_graduate_diploma_or_graduate_certificate,5.4
149411,Fleet Managers,bachelor_degree,11.8
149411,Fleet Managers,advanced_diploma_diploma,15.4
149411,Fleet Managers,certificate_iii_iv,33.8
149411,Fleet Managers,year_12,17.4
149411,Fleet Managers,year_11,4.3
149411,Fleet Managers,year_10_and_below,7.9
149412,Railway Station Managers,post_graduate_graduate_diploma_or_graduate_certificate,8.9
149412,Railway Station Managers,bachelor_degree,15.8
149412,Railway Station Managers,advanced_diploma_diploma,13.7
149412,Railway Station Managers,certificate_iii_iv,21.5
149412,Railway Station Managers,year_12,14.4
149412,Railway Station Managers,year_11,5.4
149412,Railway Station Managers,year_10_and_below,16.3
149413,Transport Company Managers,post_graduate_graduate_diploma_or_graduate_certificate,5.9
149413,Transport Company Managers,bachelor_degree,11.5
149413,Transport Company Managers,advanced_diploma_diploma,10.4
149413,Transport Company Managers,certificate_iii_iv,23.3
149413,Transport Company Managers,year_12,17
149413,Transport Company Managers,year_11,5.8
149413,Transport Company Managers,year_10_and_below,21.3
149911,Boarding Kennel and Cattery Operators,post_graduate_graduate_diploma_or_graduate_certificate,4.4
149911,Boarding Kennel and Cattery Operators,bachelor_degree,12.4
149911,Boarding Kennel and Cattery Operators,advanced_diploma_diploma,11.6
149911,Boarding Kennel and Cattery Operators,certificate_iii_iv,20.7
149911,Boarding Kennel and Cattery Operators,year_12,18.9
149911,Boarding Kennel and Cattery Operators,year_11,7.2
149911,Boarding Kennel and Cattery Operators,year_10_and_below,18.1
149912,Cinema and Theatre Managers,post_graduate_graduate_diploma_or_graduate_certificate,6.1
149912,Cinema and Theatre Managers,bachelor_degree,26.5
149912,Cinema and Theatre Managers,advanced_diploma_diploma,11.2
149912,Cinema and Theatre Managers,certificate_iii_iv,10.9
149912,Cinema and Theatre Managers,year_12,35.1
149912,Cinema and Theatre Managers,year_11,2.2
149912,Cinema and Theatre Managers,year_10_and_below,5.7
149913,Facilities Managers,post_graduate_graduate_diploma_or_graduate_certificate,8.3
149913,Facilities Managers,bachelor_degree,16.8
149913,Facilities Managers,advanced_diploma_diploma,18.9
149913,Facilities Managers,certificate_iii_iv,31.1
149913,Facilities Managers,year_12,11.4
149913,Facilities Managers,year_11,2.8
149913,Facilities Managers,year_10_and_below,6.3
149914,Bank Managers and Branch Managers,post_graduate_graduate_diploma_or_graduate_certificate,13.2
149914,Bank Managers and Branch Managers,bachelor_degree,24.8
149914,Bank Managers and Branch Managers,advanced_diploma_diploma,16.8
149914,Bank Managers and Branch Managers,certificate_iii_iv,11.6
149914,Bank Managers and Branch Managers,year_12,20.5
149914,Bank Managers and Branch Managers,year_11,3.5
149914,Bank Managers and Branch Managers,year_10_and_below,4.7
149915,Equipment Hire Managers,post_graduate_graduate_diploma_or_graduate_certificate,3.3
149915,Equipment Hire Managers,bachelor_degree,10.5
149915,Equipment Hire Managers,advanced_diploma_diploma,12.4
149915,Equipment Hire Managers,certificate_iii_iv,31.8
149915,Equipment Hire Managers,year_12,19.1
149915,Equipment Hire Managers,year_11,5.3
149915,Equipment Hire Managers,year_10_and_below,13.5
149999,"Hospitality, Retail and Service Managers (not covered elsewhere)",post_graduate_graduate_diploma_or_graduate_certificate,9.3
149999,"Hospitality, Retail and Service Managers (not covered elsewhere)",bachelor_degree,20.8
149999,"Hospitality, Retail and Service Managers (not covered elsewhere)",advanced_diploma_diploma,14
149999,"Hospitality, Retail and Service Managers (not covered elsewhere)",certificate_iii_iv,23.9
149999,"Hospitality, Retail and Service Managers (not covered elsewhere)",year_12,15.1
149999,"Hospitality, Retail and Service Managers (not covered elsewhere)",year_11,3.6
149999,"Hospitality, Retail and Service Managers (not covered elsewhere)",year_10_and_below,8.4
211111,Actors,post_graduate_graduate_diploma_or_graduate_certificate,8.5
211111,Actors,bachelor_degree,40.9
211111,Actors,advanced_diploma_diploma,17.6
211111,Actors,certificate_iii_iv,5.4
