anzsco_level,nfd_indicator,anzsco_code,anzsco_title,skill_level,date,employment_thousands
4,N,5993,Debt Collectors,4,2008-05-01,11.9766897776199
4,N,5993,Debt Collectors,4,2008-08-01,12.0481958483425
4,N,5993,Debt Collectors,4,2008-11-01,12.1033155751858
4,N,5993,Debt Collectors,4,2009-02-01,12.1389211790127
4,N,5993,Debt Collectors,4,2009-05-01,12.1515080129836
4,N,5993,Debt Collectors,4,2009-08-01,12.1382498049566
4,N,5993,Debt Collectors,4,2009-11-01,12.0980560970441
4,N,5993,Debt Collectors,4,2010-02-01,12.0318257255162
4,N,5993,Debt Collectors,4,2010-05-01,11.9409171877048
4,N,5993,Debt Collectors,4,2010-08-01,11.8282781165087
4,N,5993,Debt Collectors,4,2010-11-01,11.6971079927529
4,N,5993,Debt Collectors,4,2011-02-01,11.5510132921955
4,N,5993,Debt Collectors,4,2011-05-01,11.3937061040773
4,N,5993,Debt Collectors,4,2011-08-01,11.2290247421569
4,N,5993,Debt Collectors,4,2011-11-01,11.0613133125389
4,N,5993,Debt Collectors,4,2012-02-01,10.8935526134695
4,N,5993,Debt Collectors,4,2012-05-01,10.7282085629393
4,N,5993,Debt Collectors,4,2012-08-01,10.5670760155444
4,N,5993,Debt Collectors,4,2012-11-01,10.4125884496271
4,N,5993,Debt Collectors,4,2013-02-01,10.2668238704147
4,N,5993,Debt Collectors,4,2013-05-01,10.1314582615747
4,N,5993,Debt Collectors,4,2013-08-01,10.006103969535
4,N,5993,Debt Collectors,4,2013-11-01,9.88827571540483
4,N,5993,Debt Collectors,4,2014-02-01,9.77659624343267
4,N,5993,Debt Collectors,4,2014-05-01,9.67051377919668
4,N,5993,Debt Collectors,4,2014-08-01,9.56945819600636
4,N,5993,Debt Collectors,4,2014-11-01,9.47255570466789
4,N,5993,Debt Collectors,4,2015-02-01,9.37852840905579
4,N,5993,Debt Collectors,4,2015-05-01,9.28531039390559
4,N,5993,Debt Collectors,4,2015-08-01,9.19094536113053
4,N,5993,Debt Collectors,4,2015-11-01,9.0929154550229
4,N,5993,Debt Collectors,4,2016-02-01,8.98884544550239
4,N,5993,Debt Collectors,4,2016-05-01,8.87691888958277
4,N,5993,Debt Collectors,4,2016-08-01,8.75705842199391
4,N,5993,Debt Collectors,4,2016-11-01,8.63125897121012
4,N,5993,Debt Collectors,4,2017-02-01,8.50111831475782
4,N,5993,Debt Collectors,4,2017-05-01,8.36555773187628
4,N,5993,Debt Collectors,4,2017-08-01,8.22290161255359
4,N,5993,Debt Collectors,4,2017-11-01,8.07189043538152
4,N,5993,Debt Collectors,4,2018-02-01,7.9103678503867
4,N,5993,Debt Collectors,4,2018-05-01,7.73835209154275
4,N,5993,Debt Collectors,4,2018-08-01,7.55676731906381
4,N,5993,Debt Collectors,4,2018-11-01,7.36763604331073
4,N,5993,Debt Collectors,4,2019-02-01,7.17270798344674
4,N,5993,Debt Collectors,4,2019-05-01,6.97547085468595
4,N,5993,Debt Collectors,4,2019-08-01,6.77821157216162
4,N,5993,Debt Collectors,4,2019-11-01,6.58283399456452
4,N,5993,Debt Collectors,4,2020-02-01,6.39145628717431
4,N,5993,Debt Collectors,4,2020-05-01,6.20753022040862
4,N,5993,Debt Collectors,4,2020-08-01,6.03524261379624
4,N,5993,Debt Collectors,4,2020-11-01,5.87861934184901
4,N,5993,Debt Collectors,4,2021-02-01,5.74046351267341
4,N,5993,Debt Collectors,4,2021-05-01,5.62267647864632
4,N,5993,Debt Collectors,4,2021-08-01,5.52600752511749
4,N,5993,Debt Collectors,4,2021-11-01,5.4509140562974
4,N,5993,Debt Collectors,4,2022-02-01,5.39775773663326
4,N,5993,Debt Collectors,4,2022-05-01,5.36620401850153
4,N,5993,Debt Collectors,4,2022-08-01,5.3559386706958
4,N,5993,Debt Collectors,4,2022-11-01,5.36646327202342
4,N,5993,Debt Collectors,4,2023-02-01,5.39756225773771
4,N,5993,Debt Collectors,4,2023-05-01,5.44837134080309
4,N,5993,Debt Collectors,4,2023-08-01,5.51716459852531
4,N,5993,Debt Collectors,4,2023-11-01,5.60133249167155
4,N,5993,Debt Collectors,4,2024-02-01,5.69842371560742
4,N,5993,Debt Collectors,4,2024-05-01,5.80636318348309
4,N,5993,Debt Collectors,4,2024-08-01,5.92301094762541
4,N,5993,Debt Collectors,4,2024-11-01,6.04525294447857
4,N,5993,Debt Collectors,4,2025-02-01,6.17133070714268
4,N,5993,Debt Collectors,4,2025-05-01,6.29823243776079
4,N,5993,Debt Collectors,4,2025-08-01,6.42411995323073
4,N,5993,Debt Collectors,4,2025-11-01,6.54905142918576
4,N,5993,Debt Collectors,4,2026-02-01,6.67285450170937
4,N,5994,Human Resource Clerks,4,1986-08-01,10.9285641673705
4,N,5994,Human Resource Clerks,4,1986-11-01,10.8983597972367
4,N,5994,Human Resource Clerks,4,1987-02-01,10.8694804572071
4,N,5994,Human Resource Clerks,4,1987-05-01,10.8427884392431
4,N,5994,Human Resource Clerks,4,1987-08-01,10.8186638443621
4,N,5994,Human Resource Clerks,4,1987-11-01,10.7968119395115
4,N,5994,Human Resource Clerks,4,1988-02-01,10.7778645803417
4,N,5994,Human Resource Clerks,4,1988-05-01,10.7609304215897
4,N,5994,Human Resource Clerks,4,1988-08-01,10.7448438720028
4,N,5994,Human Resource Clerks,4,1988-11-01,10.7286361944432
4,N,5994,Human Resource Clerks,4,1989-02-01,10.7113817516984
4,N,5994,Human Resource Clerks,4,1989-05-01,10.6919100727284
4,N,5994,Human Resource Clerks,4,1989-08-01,10.6694270319424
4,N,5994,Human Resource Clerks,4,1989-11-01,10.6441569482079
4,N,5994,Human Resource Clerks,4,1990-02-01,10.6181235628477
4,N,5994,Human Resource Clerks,4,1990-05-01,10.5924334085743
4,N,5994,Human Resource Clerks,4,1990-08-01,10.567332116533
4,N,5994,Human Resource Clerks,4,1990-11-01,10.5428023899145
4,N,5994,Human Resource Clerks,4,1991-02-01,10.5205741909835
4,N,5994,Human Resource Clerks,4,1991-05-01,10.5019367294818
4,N,5994,Human Resource Clerks,4,1991-08-01,10.4879010514544
4,N,5994,Human Resource Clerks,4,1991-11-01,10.479936592856
4,N,5994,Human Resource Clerks,4,1992-02-01,10.4801853866723
4,N,5994,Human Resource Clerks,4,1992-05-01,10.4908696996751
4,N,5994,Human Resource Clerks,4,1992-08-01,10.5133903280733
4,N,5994,Human Resource Clerks,4,1992-11-01,10.5489100479766
4,N,5994,Human Resource Clerks,4,1993-02-01,10.5991407464777
4,N,5994,Human Resource Clerks,4,1993-05-01,10.6655908093949
4,N,5994,Human Resource Clerks,4,1993-08-01,10.7497246967409
4,N,5994,Human Resource Clerks,4,1993-11-01,10.8519725209402
4,N,5994,Human Resource Clerks,4,1994-02-01,10.9730994337261
4,N,5994,Human Resource Clerks,4,1994-05-01,11.1137721719423
4,N,5994,Human Resource Clerks,4,1994-08-01,11.273874482031
4,N,5994,Human Resource Clerks,4,1994-11-01,11.4525784249259
4,N,5994,Human Resource Clerks,4,1995-02-01,11.6495160290526
4,N,5994,Human Resource Clerks,4,1995-05-01,11.8624611836548
4,N,5994,Human Resource Clerks,4,1995-08-01,12.0886554635306
4,N,5994,Human Resource Clerks,4,1995-11-01,12.3246291295721
4,N,5994,Human Resource Clerks,4,1996-02-01,12.5671896696973
4,N,5994,Human Resource Clerks,4,1996-05-01,12.8108541232486
4,N,5994,Human Resource Clerks,4,1996-08-01,13.049745467966
4,N,5994,Human Resource Clerks,4,1996-11-01,13.2764112774624
4,N,5994,Human Resource Clerks,4,1997-02-01,13.4850842465606
4,N,5994,Human Resource Clerks,4,1997-05-01,13.6688907000261
4,N,5994,Human Resource Clerks,4,1997-08-01,13.8207526959215
4,N,5994,Human Resource Clerks,4,1997-11-01,13.9341557432863
4,N,5994,Human Resource Clerks,4,1998-02-01,14.0049199088458
4,N,5994,Human Resource Clerks,4,1998-05-01,14.0291827838503
4,N,5994,Human Resource Clerks,4,1998-08-01,14.0047843238329
4,N,5994,Human Resource Clerks,4,1998-11-01,13.9325800655847
4,N,5994,Human Resource Clerks,4,1999-02-01,13.8180065018062
4,N,5994,Human Resource Clerks,4,1999-05-01,13.6669595415371
4,N,5994,Human Resource Clerks,4,1999-08-01,13.4848986193402
4,N,5994,Human Resource Clerks,4,1999-11-01,13.2764024995226
4,N,5994,Human Resource Clerks,4,2000-02-01,13.0481635407121
4,N,5994,Human Resource Clerks,4,2000-05-01,12.8061214102196
4,N,5994,Human Resource Clerks,4,2000-08-01,12.5563894700756
4,N,5994,Human Resource Clerks,4,2000-11-01,12.3034828899493
4,N,5994,Human Resource Clerks,4,2001-02-01,12.0536677934704
4,N,5994,Human Resource Clerks,4,2001-05-01,11.8123083867236
4,N,5994,Human Resource Clerks,4,2001-08-01,11.5852480533732
4,N,5994,Human Resource Clerks,4,2001-11-01,11.3770470496877
4,N,5994,Human Resource Clerks,4,2002-02-01,11.1921331671751
4,N,5994,Human Resource Clerks,4,2002-05-01,11.0312599092078
4,N,5994,Human Resource Clerks,4,2002-08-01,10.8919672332307
4,N,5994,Human Resource Clerks,4,2002-11-01,10.7715816440179
4,N,5994,Human Resource Clerks,4,2003-02-01,10.6698487175513
4,N,5994,Human Resource Clerks,4,2003-05-01,10.5865089723245
4,N,5994,Human Resource Clerks,4,2003-08-01,10.5203286971785
4,N,5994,Human Resource Clerks,4,2003-11-01,10.4686606769673
4,N,5994,Human Resource Clerks,4,2004-02-01,10.4302866092071
4,N,5994,Human Resource Clerks,4,2004-05-01,10.4046340657188
4,N,5994,Human Resource Clerks,4,2004-08-01,10.3915009466695
4,N,5994,Human Resource Clerks,4,2004-11-01,10.3922088654311
4,N,5994,Human Resource Clerks,4,2005-02-01,10.4093190371296
4,N,5994,Human Resource Clerks,4,2005-05-01,10.4444953129591
4,N,5994,Human Resource Clerks,4,2005-08-01,10.4985230287902
4,N,5994,Human Resource Clerks,4,2005-11-01,10.5699672919322
4,N,5994,Human Resource Clerks,4,2006-02-01,10.6561177479231
4,N,5994,Human Resource Clerks,4,2006-05-01,10.7529655186161
4,N,5994,Human Resource Clerks,4,2006-08-01,10.8555884307078
4,N,5994,Human Resource Clerks,4,2006-11-01,10.9615932424766
4,N,5994,Human Resource Clerks,4,2007-02-01,11.0698558588446
4,N,5994,Human Resource Clerks,4,2007-05-01,11.1786236469225
4,N,5994,Human Resource Clerks,4,2007-08-01,11.286894323969
4,N,5994,Human Resource Clerks,4,2007-11-01,11.3940746920524
4,N,5994,Human Resource Clerks,4,2008-02-01,11.5004054191536
4,N,5994,Human Resource Clerks,4,2008-05-01,11.6055864759568
4,N,5994,Human Resource Clerks,4,2008-08-01,11.7079211293266
4,N,5994,Human Resource Clerks,4,2008-11-01,11.8057037724027
4,N,5994,Human Resource Clerks,4,2009-02-01,11.8986115681841
4,N,5994,Human Resource Clerks,4,2009-05-01,11.9860813236819
4,N,5994,Human Resource Clerks,4,2009-08-01,12.0675919251517
4,N,5994,Human Resource Clerks,4,2009-11-01,12.14225699062
4,N,5994,Human Resource Clerks,4,2010-02-01,12.2103793103243
4,N,5994,Human Resource Clerks,4,2010-05-01,12.2709518816237
4,N,5994,Human Resource Clerks,4,2010-08-01,12.3223102500726
4,N,5994,Human Resource Clerks,4,2010-11-01,12.360745498375
4,N,5994,Human Resource Clerks,4,2011-02-01,12.3832200629988
4,N,5994,Human Resource Clerks,4,2011-05-01,12.3880669773028
4,N,5994,Human Resource Clerks,4,2011-08-01,12.3745255274365
4,N,5994,Human Resource Clerks,4,2011-11-01,12.3417788549679
4,N,5994,Human Resource Clerks,4,2012-02-01,12.2938339880251
4,N,5994,Human Resource Clerks,4,2012-05-01,12.2333916025945
4,N,5994,Human Resource Clerks,4,2012-08-01,12.1613510565982
4,N,5994,Human Resource Clerks,4,2012-11-01,12.0790859833015
4,N,5994,Human Resource Clerks,4,2013-02-01,11.9874494232923
4,N,5994,Human Resource Clerks,4,2013-05-01,11.8894741523811
4,N,5994,Human Resource Clerks,4,2013-08-01,11.7889702083704
4,N,5994,Human Resource Clerks,4,2013-11-01,11.6877897743793
4,N,5994,Human Resource Clerks,4,2014-02-01,11.5922807826793
4,N,5994,Human Resource Clerks,4,2014-05-01,11.5073705539168
4,N,5994,Human Resource Clerks,4,2014-08-01,11.437001374253
4,N,5994,Human Resource Clerks,4,2014-11-01,11.3831256672935
4,N,5994,Human Resource Clerks,4,2015-02-01,11.3479120004819
4,N,5994,Human Resource Clerks,4,2015-05-01,11.331534925177
4,N,5994,Human Resource Clerks,4,2015-08-01,11.3318775098256
4,N,5994,Human Resource Clerks,4,2015-11-01,11.3468527390541
4,N,5994,Human Resource Clerks,4,2016-02-01,11.3781041279307
4,N,5994,Human Resource Clerks,4,2016-05-01,11.4271152325664
4,N,5994,Human Resource Clerks,4,2016-08-01,11.4971503815495
4,N,5994,Human Resource Clerks,4,2016-11-01,11.590632234107
4,N,5994,Human Resource Clerks,4,2017-02-01,11.7093562932824
4,N,5994,Human Resource Clerks,4,2017-05-01,11.8546505778633
4,N,5994,Human Resource Clerks,4,2017-08-01,12.0261587826371
4,N,5994,Human Resource Clerks,4,2017-11-01,12.2224688156388
4,N,5994,Human Resource Clerks,4,2018-02-01,12.4437953269977
4,N,5994,Human Resource Clerks,4,2018-05-01,12.6881175773172
4,N,5994,Human Resource Clerks,4,2018-08-01,12.9544200551162
4,N,5994,Human Resource Clerks,4,2018-11-01,13.2417235509772
4,N,5994,Human Resource Clerks,4,2019-02-01,13.5500855283505
4,N,5994,Human Resource Clerks,4,2019-05-01,13.8773476467242
4,N,5994,Human Resource Clerks,4,2019-08-01,14.2205958003305
4,N,5994,Human Resource Clerks,4,2019-11-01,14.5758146007919
4,N,5994,Human Resource Clerks,4,2020-02-01,14.946130761506
4,N,5994,Human Resource Clerks,4,2020-05-01,15.3365732196134
4,N,5994,Human Resource Clerks,4,2020-08-01,15.7505198490453
4,N,5994,Human Resource Clerks,4,2020-11-01,16.1900540962494
4,N,5994,Human Resource Clerks,4,2021-02-01,16.6581346829878
4,N,5994,Human Resource Clerks,4,2021-05-01,17.1560241625598
4,N,5994,Human Resource Clerks,4,2021-08-01,17.6818366731435
4,N,5994,Human Resource Clerks,4,2021-11-01,18.2294937626405
4,N,5994,Human Resource Clerks,4,2022-02-01,18.7923699487677
4,N,5994,Human Resource Clerks,4,2022-05-01,19.3605306874101
4,N,5994,Human Resource Clerks,4,2022-08-01,19.9246831965394
4,N,5994,Human Resource Clerks,4,2022-11-01,20.4793176975138
4,N,5994,Human Resource Clerks,4,2023-02-01,21.0185434217482
4,N,5994,Human Resource Clerks,4,2023-05-01,21.5400819041516
4,N,5994,Human Resource Clerks,4,2023-08-01,22.0454705660056
4,N,5994,Human Resource Clerks,4,2023-11-01,22.5381852112946
4,N,5994,Human Resource Clerks,4,2024-02-01,23.0239415657462
4,N,5994,Human Resource Clerks,4,2024-05-01,23.5083405254038
4,N,5994,Human Resource Clerks,4,2024-08-01,23.9923945158617
4,N,5994,Human Resource Clerks,4,2024-11-01,24.4793474841258
4,N,5994,Human Resource Clerks,4,2025-02-01,24.9779408627915
4,N,5994,Human Resource Clerks,4,2025-05-01,25.4922252164117
4,N,5994,Human Resource Clerks,4,2025-08-01,26.0223207741762
4,N,5994,Human Resource Clerks,4,2025-11-01,26.5662683260162
4,N,5994,Human Resource Clerks,4,2026-02-01,27.119843765055
4,N,5995,Inspectors and Regulatory Officers,4,1986-08-01,26.3033216841037
4,N,5995,Inspectors and Regulatory Officers,4,1986-11-01,26.377397534584
4,N,5995,Inspectors and Regulatory Officers,4,1987-02-01,26.4497087647188
4,N,5995,Inspectors and Regulatory Officers,4,1987-05-01,26.5177562883345
4,N,5995,Inspectors and Regulatory Officers,4,1987-08-01,26.5794916565527
4,N,5995,Inspectors and Regulatory Officers,4,1987-11-01,26.6341404740908
4,N,5995,Inspectors and Regulatory Officers,4,1988-02-01,26.681968964324
4,N,5995,Inspectors and Regulatory Officers,4,1988-05-01,26.7233938915563
4,N,5995,Inspectors and Regulatory Officers,4,1988-08-01,26.7586949714606
4,N,5995,Inspectors and Regulatory Officers,4,1988-11-01,26.7875047777385
4,N,5995,Inspectors and Regulatory Officers,4,1989-02-01,26.8084300515583
4,N,5995,Inspectors and Regulatory Officers,4,1989-05-01,26.8193467309468
4,N,5995,Inspectors and Regulatory Officers,4,1989-08-01,26.8166823627867
4,N,5995,Inspectors and Regulatory Officers,4,1989-11-01,26.7960030427605
4,N,5995,Inspectors and Regulatory Officers,4,1990-02-01,26.7522218963996
4,N,5995,Inspectors and Regulatory Officers,4,1990-05-01,26.6800707618304
4,N,5995,Inspectors and Regulatory Officers,4,1990-08-01,26.5744891105555
4,N,5995,Inspectors and Regulatory Officers,4,1990-11-01,26.4311708244484
4,N,5995,Inspectors and Regulatory Officers,4,1991-02-01,26.2467562066647
4,N,5995,Inspectors and Regulatory Officers,4,1991-05-01,26.0198653634355
4,N,5995,Inspectors and Regulatory Officers,4,1991-08-01,25.7502062090772
4,N,5995,Inspectors and Regulatory Officers,4,1991-11-01,25.4378357526811
4,N,5995,Inspectors and Regulatory Officers,4,1992-02-01,25.084536703534
4,N,5995,Inspectors and Regulatory Officers,4,1992-05-01,24.6947913099507
4,N,5995,Inspectors and Regulatory Officers,4,1992-08-01,24.2752033620152
4,N,5995,Inspectors and Regulatory Officers,4,1992-11-01,23.8339550632197
4,N,5995,Inspectors and Regulatory Officers,4,1993-02-01,23.3793429007998
4,N,5995,Inspectors and Regulatory Officers,4,1993-05-01,22.91878776034
4,N,5995,Inspectors and Regulatory Officers,4,1993-08-01,22.4584134930697
4,N,5995,Inspectors and Regulatory Officers,4,1993-11-01,22.0045827548556
4,N,5995,Inspectors and Regulatory Officers,4,1994-02-01,21.5621318711509
4,N,5995,Inspectors and Regulatory Officers,4,1994-05-01,21.1351604889246
4,N,5995,Inspectors and Regulatory Officers,4,1994-08-01,20.7272839414712
4,N,5995,Inspectors and Regulatory Officers,4,1994-11-01,20.341798225676
4,N,5995,Inspectors and Regulatory Officers,4,1995-02-01,19.9812949651119
4,N,5995,Inspectors and Regulatory Officers,4,1995-05-01,19.6468539701488
4,N,5995,Inspectors and Regulatory Officers,4,1995-08-01,19.3387659189696
4,N,5995,Inspectors and Regulatory Officers,4,1995-11-01,19.0572251818844
4,N,5995,Inspectors and Regulatory Officers,4,1996-02-01,18.8017092693799
4,N,5995,Inspectors and Regulatory Officers,4,1996-05-01,18.572491476475
4,N,5995,Inspectors and Regulatory Officers,4,1996-08-01,18.3702567038858
4,N,5995,Inspectors and Regulatory Officers,4,1996-11-01,18.1968151293377
4,N,5995,Inspectors and Regulatory Officers,4,1997-02-01,18.054805139463
4,N,5995,Inspectors and Regulatory Officers,4,1997-05-01,17.9471579014071
4,N,5995,Inspectors and Regulatory Officers,4,1997-08-01,17.8761489454896
4,N,5995,Inspectors and Regulatory Officers,4,1997-11-01,17.8413781380262
4,N,5995,Inspectors and Regulatory Officers,4,1998-02-01,17.8420013051023
4,N,5995,Inspectors and Regulatory Officers,4,1998-05-01,17.8769085823002
4,N,5995,Inspectors and Regulatory Officers,4,1998-08-01,17.945773536415
4,N,5995,Inspectors and Regulatory Officers,4,1998-11-01,18.0487120701262
4,N,5995,Inspectors and Regulatory Officers,4,1999-02-01,18.1850356212715
4,N,5995,Inspectors and Regulatory Officers,4,1999-05-01,18.3536967169029
4,N,5995,Inspectors and Regulatory Officers,4,1999-08-01,18.5559377176179
4,N,5995,Inspectors and Regulatory Officers,4,1999-11-01,18.7942613553538
4,N,5995,Inspectors and Regulatory Officers,4,2000-02-01,19.0701856876558
4,N,5995,Inspectors and Regulatory Officers,4,2000-05-01,19.3844992227533
4,N,5995,Inspectors and Regulatory Officers,4,2000-08-01,19.7375690272897
4,N,5995,Inspectors and Regulatory Officers,4,2000-11-01,20.1272450870116
4,N,5995,Inspectors and Regulatory Officers,4,2001-02-01,20.5511132352251
4,N,5995,Inspectors and Regulatory Officers,4,2001-05-01,21.005304393654
4,N,5995,Inspectors and Regulatory Officers,4,2001-08-01,21.4846310418194
4,N,5995,Inspectors and Regulatory Officers,4,2001-11-01,21.9846401612391
4,N,5995,Inspectors and Regulatory Officers,4,2002-02-01,22.5004017390834
4,N,5995,Inspectors and Regulatory Officers,4,2002-05-01,23.0270324897757
4,N,5995,Inspectors and Regulatory Officers,4,2002-08-01,23.559606199587
4,N,5995,Inspectors and Regulatory Officers,4,2002-11-01,24.092738123775
4,N,5995,Inspectors and Regulatory Officers,4,2003-02-01,24.6196631458426
4,N,5995,Inspectors and Regulatory Officers,4,2003-05-01,25.1350957279244
4,N,5995,Inspectors and Regulatory Officers,4,2003-08-01,25.6359832010517
4,N,5995,Inspectors and Regulatory Officers,4,2003-11-01,26.1188578218003
4,N,5995,Inspectors and Regulatory Officers,4,2004-02-01,26.5813587204665
4,N,5995,Inspectors and Regulatory Officers,4,2004-05-01,27.0218599392483
